Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
14-046559,2014-10,10/05/2014 12:30,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,5050,OAKLAND AVE,40,ST LOUIS SCIENCE CENTER, , , ,885841.9,1017790
14-046755,2014-10,10/05/2014 12:34,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4121,MANCHESTER AVE,39,SIAM BAR,@BAR- SIAM,4121,MANCHESTER,891310.8,1017606
14-046180,2014-10,10/05/2014 12:44,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1723,VERONICA AVE,73, ,SINGLE FAMILY, , ,892426.8,1050945
14-046180,2014-10,10/05/2014 12:44, , , ,-1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1723,VERONICA AVE,73, ,SINGLE FAMILY, , ,892426.8,1050945
14-046178,2014-10,10/05/2014 12:45,Y, , ,1, , 71040,5,AUTO THEFT-PERM RETNT/ATTEMPT,5735,GOODFELLOW PL,50,RESIDENCE,1ST FL,5735,GOODFELLOW,885187.4,1037424
14-046176,2014-10,10/05/2014 12:52,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,823,GUSTAV AVE,74, ,APT B,823,GUSTAV,897410.3,1052718
14-046530,2014-10,10/05/2014 13:00,Y, , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",1022,RUSSELL BLVD,21, , ,1022,RUSSELL,903894.6,1010107
14-046192,2014-10,10/05/2014 13:00,Y, , ,1, , 52122,3,BURGLARY-BUSINESS/DAY/UNLAW ENT/UNOCCUPIED,3450,WISCONSIN AVE,18,SHEPARD SCHOOL, ,3450,WISCONSIN,900078.3,1004294
14-046184,2014-10,10/05/2014 13:22,Y, , ,1, , 51130,3,BURGLARY-RESIDENCE/DAY/ATT FORCE ENTRY,2856,EADS AVE,31, , ,2856,EADS,898106.8,1013670
14-046206,2014-10,10/05/2014 13:30,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",5050,OAKLAND AVE,40, , ,5050,OAKLAND,885841.9,1017790
14-046186,2014-10,10/05/2014 13:35,Y, , ,1, ,182250,4,DRUGS-POSSESSION/COCAINE,2829,GAMBLE ST,59, , ,2829,GAMBLE,901055.9,1022545
14-046190,2014-10,10/05/2014 13:50,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,6574,MANCHESTER AVE,10, ,DOLLAR GENERAL,6574,MANCHESTER,877400,1014437
14-046757,2014-10,10/05/2014 13:55,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1412,HOGAN ST,61, , ,1405,16TH,905305.6,1022738
14-046232,2014-10,10/05/2014 14:00,Y, , ,1, , 51312,2,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4113,OLEATHA AVE,15, , ,4113,OLEATHA,889645.8,1005378
14-046213,2014-10,10/05/2014 14:00,Y, , ,1, , 51112,6,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,5980,SHERRY AVE,76, , ,5976,SHERRY,888821.9,1044379
14-046263,2014-10,10/05/2014 14:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4837,CARTER AVE,69, , ,4837,CARTER,894232.9,1037612
14-046193,2014-10,10/05/2014 14:24,Y, , ,1, ,182999,1,DRUGS-POSSESSION/OTHR UNSPEC DRUG,3801,TAFT AVE,16, , ,3801,TAFT,891159.1,999848.7
14-046194,2014-10,10/05/2014 14:30,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2616,UNION BLVD,52, , ,2616,UNION,887738.9,1033330
14-046195,2014-10,10/05/2014 14:40,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,2350,GRAVOIS AVE,22, , , , ,899560.6,1009385
14-046196,2014-10,10/05/2014 14:40,Y, , ,1, , 31111,5,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,5935,DELMAR BLVD,48, ,IN THE ALLEY, , ,879643.6,1027424
14-046257,2014-10,10/05/2014 15:00,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",0,GOVERNMENT DR / WELLS DR,82,FOREST PARK,STREET, , ,876958.4,1019821
14-046269,2014-10,10/05/2014 15:05,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,4949,BARNES JEWISH HOSPITAL PLZ,38,BARNES JEWISH HOSPITAL,SOUTH TRANSIENT GARAGE,4949, ,887396.8,1020150
14-046203,2014-10,10/05/2014 15:21,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,2130,PRAIRIE AVE,59, , , , ,898056.9,1026678
14-047099,2014-10,10/05/2014 15:30,Y, , ,1, , 52322,4,BURGLARY-BUSINESS/UNK TIME/UNLAW ENT/UNOCCUPIE,812,OLIVE ST,35,ARCADE BUILDING, ,850,OLIVE,907992.6,1017744
14-046199,2014-10,10/05/2014 15:35,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,5452,QUEENS AVE,71, , ,5452,QUEENS,894997.6,1040783
14-046202,2014-10,10/05/2014 15:40,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,3865,GRAVOIS AVE,15,SHOP N SAVE, ,3865,GRAVOIS,891583.8,1004871
14-046214,2014-10,10/05/2014 15:42,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1250,N 16TH ST,61, , , , ,906058.8,1021733
14-046214,2014-10,10/05/2014 15:42,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1250,N 16TH ST,61, , , , ,906058.8,1021733
14-046214,2014-10,10/05/2014 15:42,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1250,N 16TH ST,61, , , , ,906058.8,1021733
14-046389,2014-10,10/05/2014 15:45,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,527,N GRAND BLVD,77, ,@FOX THEATER,527,GRAND,896718.4,1021623
14-047021,2014-10,10/05/2014 16:00,Y, , ,1, , 71030,4,AUTO THEFT-PERM RETNT/JOY RIDE,0,N GRAND BLVD / N MARKET ST,59, , ,5307,NEOSHO,899069,1026100
14-046207,2014-10,10/05/2014 16:00,Y, , ,1, ,115100,5,FRAUD-STEALING BY DECEIT/OVER $150,0,HODIAMONT AVE / ROMAINE PL,78, , , , ,880918.1,1033616
14-046353,2014-10,10/05/2014 16:00,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,333,WASHINGTON AVE,35,HAMPTON INN, ,333,WASHINGTON,909766.3,1018424
14-046322,2014-10,10/05/2014 16:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,5677,WATERMAN BLVD,47, , ,5677,WATERMAN,881952.9,1025702
14-046410,2014-10,10/05/2014 16:00,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,712,N BROADWAY,35, , , , ,909520.3,1018744
14-046230,2014-10,10/05/2014 16:30,Y, , ,1, , 91124,1,"ASSAULT, CHILD, AGE 16 AND UNDR-DOMESTIC",328,HILL ST,17, , ,328,HILL,894015.9,995552.6
14-046230,2014-10,10/05/2014 16:30,Y, , ,1, , 91124,1,"ASSAULT, CHILD, AGE 16 AND UNDR-DOMESTIC",328,HILL ST,17, , ,328,HILL,894015.9,995552.6
14-046230,2014-10,10/05/2014 16:30,Y, , ,1, , 91124,1,"ASSAULT, CHILD, AGE 16 AND UNDR-DOMESTIC",328,HILL ST,17, , ,328,HILL,894015.9,995552.6
14-046230,2014-10,10/05/2014 16:30,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",328,HILL ST,17, , ,328,HILL,894015.9,995552.6
14-046430,2014-10,10/05/2014 16:30,Y, , ,1, , 21000,1,RAPE -- FORCIBLE,4500,S COMPTON AVE,17, , ,4500,COMPTON,0,0
14-046230,2014-10,10/05/2014 16:30,Y, , ,1, , 91124,1,"ASSAULT, CHILD, AGE 16 AND UNDR-DOMESTIC",328,HILL ST,17, , ,328,HILL,894015.9,995552.6
14-046329,2014-10,10/05/2014 16:30,Y, , ,1, , 51312,2,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3858,SHENANDOAH AVE,27, , ,3858,SHENANDOAH,892902.9,1010982
14-046234,2014-10,10/05/2014 17:00,Y, , ,1, , 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3309,S 18TH ST,22, ,TWO STORY DUPLEX,3309,18TH,900942.4,1005177
14-046241,2014-10,10/05/2014 17:00,Y, , ,1, ,209999,3,FAMILY & CHILD CRIME-OTHR UNSPEC FAM/CHILD OFF,2732,ANN AVE,24, , ,2732,ANN,898640.8,1011221
14-046248,2014-10,10/05/2014 17:00,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,7309,VIRGINIA AVE,2, , ,7309,VIRGINIA,888970.5,990039.6
14-046320,2014-10,10/05/2014 17:00,Y, , ,1, , 51312,2,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3962,PARKER AVE,15, , ,3962,PARKER,890799.3,1005960
14-046384,2014-10,10/05/2014 17:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,N 13TH ST / CONVENTION PZ,36, , , , ,906781.9,1019635
14-046211,2014-10,10/05/2014 17:09,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,274,DE BALIVIERE AVE,47,METRO,FOREST PARK METRO LINK STATION,274,DE BALIVIERE,881586.4,1024975
14-046323,2014-10,10/05/2014 17:30,Y, , ,1, , 51322,5,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4209,WESTMINSTER PL,38, ,GARAGE BURGLARY,4209,WESTMINSTER,892436.6,1023385
14-046215,2014-10,10/05/2014 17:30,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",8521,PENNSYLVANIA AVE,2, , ,8521,PENNSYLVANIA,886860.5,986052.9
14-046216,2014-10,10/05/2014 17:41,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,6000,S GRAND BLVD,1, , , , ,889810.2,994916.4
14-046224,2014-10,10/05/2014 17:42,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4030,PECK ST,67, , ,4030,PECK,901816.9,1030392
14-046238,2014-10,10/05/2014 17:45,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,101,MORGAN ST,35, , , , ,910742.9,1018618
14-046233,2014-10,10/05/2014 17:50,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5250,HIGHLAND AVE,52, , ,5250,HIGHLAND,887738,1032978
14-046226,2014-10,10/05/2014 18:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5032,WABADA AVE,52, , ,5032,WABADA,888760.2,1031986
14-046239,2014-10,10/05/2014 18:00,Y, , ,1, , 31111,5,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,5475,CABANNE AVE,49, , ,5475,CABANNE,883631.8,1028675
14-048100,2014-10,10/05/2014 18:00,Y, , ,1, , 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4132,PENNSYLVANIA AVE,16, , ,4132,PENNSYLVANIA,895706.6,1000419
14-046340,2014-10,10/05/2014 18:00,Y, , ,1, , 64711,2,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,6415,NASHVILLE AVE,42, , ,6415,NASHVILLE,879107.3,1017014
14-046305,2014-10,10/05/2014 18:00,Y, , ,1, , 71030,3,AUTO THEFT-PERM RETNT/JOY RIDE,2600,LEMP AVE,22, ,ROADWAY, , ,901599.3,1008629
14-046261,2014-10,10/05/2014 18:05,Y, , ,1, ,182250,2,DRUGS-POSSESSION/COCAINE,4329,ARCO AVE,39, , ,4329,ARCO,889453.9,1017671
14-046221,2014-10,10/05/2014 18:18,Y, , ,1, , 43013,5,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,1421,N TAYLOR AVE,54, , ,1421,TAYLOR,891927.1,1028333
14-046221,2014-10,10/05/2014 18:18,Y, , ,1, , 43013,5,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,1421,N TAYLOR AVE,54, , ,1421,TAYLOR,891927.1,1028333
14-046219,2014-10,10/05/2014 18:23,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",2901,DODIER ST,59,HERBERT HOOVER BOYS CLUB, , , ,901208.3,1027627
14-046218,2014-10,10/05/2014 18:24,Y, , ,1, , 43011,3,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 1ST DEGREE,2630,GRAVOIS AVE,30, , , , ,899067.4,1008962
14-046252,2014-10,10/05/2014 18:30,Y, , ,1, , 64601,1,"LARCENY-FROM MTR VEH $500 - $24,999",5232,LOUISIANA AVE,1, , ,5232,LOUISIANA,891646.7,996286.9
14-046306,2014-10,10/05/2014 19:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,609,CLARA AVE,47, , ,609,CLARA,882264.8,1026647
14-046357,2014-10,10/05/2014 19:00,Y, , ,1, , 51312,5,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,5219,WELLS AVE,51, , ,5219,WELLS,886624.3,1030877
14-046231,2014-10,10/05/2014 19:13,Y, , ,1, , 37111,4,ROBBERY-MISC/FIREARM USED/SUCCESSFUL,300,N 4TH ST,35,MANSION HOUSE,PARKING GARAGE BOOTH,300,4TH,909633.8,1017651
14-046276,2014-10,10/05/2014 19:20,Y, , ,1, , 51111,2,BURGLARY-RESIDENCE/DAY/FORCE ENT/OCCUPIED,1086,S NEWSTEAD AVE,39, , ,1086,NEWSTEAD,889230.4,1017407
14-046240,2014-10,10/05/2014 19:36,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,KOSSUTH AVE / PRAIRIE AVE,83, , , , ,900622.6,1031700
14-046237,2014-10,10/05/2014 19:40,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,4200,LINDELL BLVD,38, ,@WALGREENS - 4200 LINDELL,4200,LINDELL,891989.3,1022016
14-046244,2014-10,10/05/2014 19:55,Y, , ,1, , 32111,5,ROBBERY-RESIDENCE/FIREARM USED/SUCCESSFUL,231,N VANDEVENTER AVE,38, , ,231,VANDEVENTER,894083.3,1021084
14-046243,2014-10,10/05/2014 20:00,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,I 55 NORTHBOUND / I 70 EASTBOU,35, ,ALIAS NB 55/EB 70 CITY, , ,909508.1,1014476
14-046254,2014-10,10/05/2014 20:30,Y, , ,1, , 91123,4,SIMPLE ASSAULT-CHILD/NO INJURY,0,N 22ND ST / DELMAR BLVD,36, , , , ,903007.8,1020677
14-046249,2014-10,10/05/2014 20:30,Y, , ,1, , 31111,6,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,5937,LAURA AVE,76, ,ON STREET IN FRONT OF 5937 LAURA,5941,SALOMA,888967.6,1044135
14-046245,2014-10,10/05/2014 20:31,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5718,LILLIAN AVE,72, , ,5718,LILLIAN,889999.4,1042975
14-046314,2014-10,10/05/2014 21:00,Y, , ,1, , 64711,1,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,4807,TERRACE AVE,6, , ,4807,TERRACE,883487.2,999448.8
14-046491,2014-10,10/05/2014 21:00,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,LOUGHBOROUGH AVE / VIRGINIA AV,1, , , , ,890015.8,990991.2
14-046317,2014-10,10/05/2014 21:00,Y, , ,1, , 72130,4,AUTO THEFT-TRUCK/PERM RETNT/JOY RIDE,0,N 22ND ST / ST CHARLES ST,36, , ,411,22ND,902874.9,1019890
14-046315,2014-10,10/05/2014 21:00,Y, , ,1, , 52312,6,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,6207,W FLORISSANT AVE,73,DA WASH, ,6207,FLORISSANT,890335.1,1048472
14-046304,2014-10,10/05/2014 21:00,Y, , ,1, , 51222,6,BURGLARY-RESIDENCE/NIT/UNLAW ENT/UNOCCUPIED,9107,JORDAN ST,74, , ,9107,JORDAN,897129,1053354
14-046256,2014-10,10/05/2014 21:05,Y, , ,1, , 31111,4,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,2948,JAMES COOL PAPA BELL AVE,59, , ,1428,13TH,900358,1022980
14-050048,2014-10,10/05/2014 21:22,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5025,QUEENS AVE,71, ,NUISANCE ABATEMENT PROPERTY,5025,QUEENS,893079.3,1039492
14-046388,2014-10,10/05/2014 21:30,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,7869,RIO TINTO PL,1, , ,7869,RIO TINTO,886071.1,989538.9
14-046274,2014-10,10/05/2014 21:59,Y, , ,1, ,178200,5,SEX OFFNS-EXPOSURE/EXPOSING PERSON,4300,MARYLAND AVE,38, , ,4300,MARYLAND,0,0
14-046324,2014-10,10/05/2014 22:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,2013,OSAGE ST,18, , ,2013,OSAGE,899119.6,1001024
14-046258,2014-10,10/05/2014 22:05,Y, , ,1, , 63701,1,LARCENY-SHOPLIFT UNDER $500,4660,CHIPPEWA ST,5, ,@SHOP-N-SAVE,4660,CHIPPEWA,885362.3,1003846
14-046266,2014-10,10/05/2014 22:20,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3501,LOUISIANA AVE,19, , ,3501,LOUISIANA,894554.2,1004900
14-046259,2014-10,10/05/2014 22:25,Y, , ,1, , 43016,2,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,4947,ARSENAL ST,13, , ,4947,ARSENAL,885667.4,1009405
14-046260,2014-10,10/05/2014 22:30,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4164,E GREEN LEA PL,68, , ,4164,GREEN LEA,899127.3,1033830
14-046287,2014-10,10/05/2014 22:30,Y, , ,1, , 51212,3,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,4133,OREGON AVE,16, , ,4133,OREGON,896169.9,1000329
14-046332,2014-10,10/05/2014 22:30,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2945,DELMAR BLVD,37, , ,2945,DELMAR,900492.6,1021365
14-046319,2014-10,10/05/2014 22:30,Y, , ,1, , 65601,5,"LARCENY-MTR VEH PARTS $500 - $24,999",5875,WASHINGTON AVE,46, , ,5875,WASHINGTON,880260.4,1026952
14-046265,2014-10,10/05/2014 22:55,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1727,LOCUST ST,36, , ,1727,LOCUST,904546.6,1019310
14-046271,2014-10,10/05/2014 23:16,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",701,CONVENTION PZ,35, ,@EDWARD JONES DOME,701,CONVENTION,908773.3,1019107
14-046267,2014-10,10/05/2014 23:20,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,7503,VIRGINIA AVE,2, , ,513,KOELN,888448.9,989453.7
14-046273,2014-10,10/05/2014 23:20,Y, , ,1, , 31111,3,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,2830,MICHIGAN AVE,25, , ,2830,MICHIGAN,896400.8,1008991
14-046268,2014-10,10/05/2014 23:25,Y, , ,1, , 31111,4,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,ANGELICA ST / N FLORISSANT AVE,65, , ,2107,BREMEN,903827.6,1030867
14-046270,2014-10,10/05/2014 23:52,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3309,S GRAND BLVD,25, ,@LIBRARY- CARPENTER BRANCH, , ,893528.9,1006259
14-046275,2014-10,10/06/2014 00:01,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,201,N 17TH ST,36, , ,201,17TH,904517.3,1018616
14-046272,2014-10,10/06/2014 00:10,Y, , ,1, ,263299,6,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,8300,CHURCH RD,74, , , , ,896546.3,1048531
14-046277,2014-10,10/06/2014 00:38,Y, , ,1, ,263299,4,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,2200,ST LOUIS AVE,60, , , , ,904286.9,1026188
14-046279,2014-10,10/06/2014 00:42,Y, , ,1, ,264100,1,HEALTH-SANITATION VIOL,3825,S GRAND BLVD,16, , , , ,893092.8,1002920
14-046278,2014-10,10/06/2014 00:44,Y, , ,1, , 51211,3,BURGLARY-RESIDENCE/NIT/FORCE ENT/OCCUPIED,1827,ALLEN AVE,23, , ,1827,ALLEN,902030.2,1011161
14-046283,2014-10,10/06/2014 01:30,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4132,N TAYLOR AVE,69,STREET, ,4132,TAYLOR,895381.9,1035020
14-046586,2014-10,10/06/2014 01:30,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4100,N GRAND BLVD,67, , ,4100,GRAND,901940.1,1031028
14-046280,2014-10,10/06/2014 01:34,Y, , ,1, ,178200,3,SEX OFFNS-EXPOSURE/EXPOSING PERSON,0,S BROADWAY / LAFAYETTE AVE,20, , , , ,0,0
14-046316,2014-10,10/06/2014 02:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1610,N KINGSHIGHWAY BLVD,55, ,@WARWOOD APTS,1610,KINGSHIGHWAY,888692.6,1030783
14-046282,2014-10,10/06/2014 02:03,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,1851,S 9TH ST,21,SOULARD NEIGHBORHOOD,LEAVING THE SCENE PARKED VEHICLE STR,1851,9TH,904594.6,1010633
14-046284,2014-10,10/06/2014 02:15,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5873,PLYMOUTH AVE,48, , ,5873,PLYMOUTH,881008.9,1031269
14-046301,2014-10,10/06/2014 02:55,Y, , ,1, , 82000,3,ARSON-2ND DEGREE/SUCCESS,3559,CALIFORNIA AVE,19, , , , ,897076.4,1003956
14-046286,2014-10,10/06/2014 03:15,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,5309,ALFRED AVE,5, , ,5309,ALFRED,885792.1,1000520
14-046285,2014-10,10/06/2014 03:20,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3039,MINNESOTA AVE,25, , ,3039,MINNESOTA,896574.4,1008237
14-046300,2014-10,10/06/2014 05:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,414,BELT AVE,47, , ,415,BELT,883594.1,1025330
14-046302,2014-10,10/06/2014 05:00,Y, , ,1, , 51211,3,BURGLARY-RESIDENCE/NIT/FORCE ENT/OCCUPIED,2725,LEMP AVE,22, , ,2725,LEMP,901407.6,1008025
14-046303,2014-10,10/06/2014 05:20,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,219,CASS AVE,64, , ,219,CASS,910262.1,1021899
14-046343,2014-10,10/06/2014 06:40,Y, , ,1, , 91123,4,SIMPLE ASSAULT-CHILD/NO INJURY,1000,N GRAND BLVD,77,CLYDE MILLER CAREER ACADEMY,HIGH SCHOOL,1000,GRAND,897508.7,1022846
14-047019,2014-10,10/06/2014 07:00,Y, , ,1, ,264100,6,HEALTH-SANITATION VIOL,637,ADRIAN DR,75, , ,637,ADRIAN,903887.1,1058405
14-046535,2014-10,10/06/2014 07:00,Y, , ,1, , 67701,3,LARCENY-FROM BUILDING UNDER $500,1937,WITHNELL AVE,22, , ,1937,WITHNELL,900398.9,1005811
14-046312,2014-10,10/06/2014 07:05,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,200,S TUCKER BLVD,35, , , , ,906343.9,1016785
14-046358,2014-10,10/06/2014 07:50,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,S 14TH ST / CLARK AVE,36, , , , ,905366,1016898
14-047037,2014-10,10/06/2014 08:00,Y, , ,1, , 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",5892,TERRY AVE,50, , ,5892,TERRY,883497.3,1036299
14-046460,2014-10,10/06/2014 08:00,Y, , ,1, , 67601,6,"LARCENY-FROM BUILDING $500 - $24,999",4358,COLLEGE AVE,67, ,APT A,4358,COLLEGE,900976.4,1033831
14-046327,2014-10,10/06/2014 08:00,Y, , ,1, ,250000,3,LOITERING-BEGGING,1324,RUSSELL AVE,21, , ,1324,RUSSELL,902493.1,1010219
14-046565,2014-10,10/06/2014 08:00,Y, , ,1, , 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",2318,TEXAS AVE,24, , ,2318,TEXAS,899233.8,1010020
14-046427,2014-10,10/06/2014 08:00,Y, , ,1, , 71040,3,AUTO THEFT-PERM RETNT/ATTEMPT,2737,MIAMI ST,19, , ,2737,MIAMI,897418.3,1003927
14-046526,2014-10,10/06/2014 09:00,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,DE BALIVIERE AVE / PERSHING AV,47, , ,5545,DUGAN,881596.2,1025069
14-046331,2014-10,10/06/2014 09:07,Y, , ,1, ,250000,4,LOITERING-BEGGING,201,N 17TH ST,36, , ,201,17TH,904517.3,1018616
14-046336,2014-10,10/06/2014 09:34,Y, , ,1, ,182400,4,DRUGS-POSSESSION/MARIJUANA,3035,CASS AVE,59,VASHON HIGH SCHOOL,@SCHOOL - VASHON HIGH,3035,CASS,899825.3,1024601
14-046347,2014-10,10/06/2014 09:36,Y, , ,1, , 51112,5,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,1111,HODIAMONT AVE,48, , ,1111,HODIAMONT,879216.3,1030731
14-048086,2014-10,10/06/2014 10:00,Y, , ,1, , 51322,2,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,3605,MORGANFORD RD,15, , ,3605,MORGANFORD,887869.8,1004786
14-046416,2014-10,10/06/2014 10:15,Y, , ,1, , 51122,6,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,4853,RIVERVIEW BLVD,76, , ,4853,RIVERVIEW,888605,1043247
14-047888,2014-10,10/06/2014 10:42,Y, , ,1, , 67601,1,"LARCENY-FROM BUILDING $500 - $24,999",4977,QUINCY ST,6, , ,4977,QUINCY,880838.1,996787.8
